bhk_count,area_sqft,log_area,floor_number,total_floors,floor_ratio,is_ground_floor,is_top_floor,furnishing_encoded,transaction_encoded,is_owner_listing,price_inr,log_price,price_per_sqft,price_cr,price_to_locality_median_ratio,locality_mean_price_sqft,locality_median_price_sqft,locality_listing_count,locality_price_rank,dist_nearest_metro_km,dist_nearest_hospital_km,dist_nearest_school_km,dist_nearest_mall_km,dist_nearest_it_hub_km,dist_nearest_airport_km,metro_count_2km,hospital_count_3km,school_count_2km,metro_accessibility_score,livability_index,score_healthcare,score_education,score_metro,score_commercial,score_employment,builder_reputation_score,builder_listing_count,builder_avg_price_sqft,builder_price_premium_pct,infrastructure_impact_score,impact_metro_extension,impact_highway,impact_it_sez,impact_urban_development,city,locality,property_type_clean,builder_tier,livability_band,appreciation_potential_band,area_bin,type_apartment,type_builder_floor,type_penthouse,type_studio,type_villa
3,1499.0,7.313220387090301,,,,0,1,0,0,0,14442000.0,16.485651255235748,9634.42,1.444,1.13,8453.477181692593,8528.122020972354,35,0.162,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.39,41,10665.515724471146,25.06,52.94,61.59,72.52,65.91,1.99,Gurgaon,Ardee City,builder_floor,Tier 1,Poor,Medium,Large,0,1,0,0,0
3,1691.0,7.433666540166168,7.0,12.0,0.5833333333333334,0,0,2,1,0,12575000.0,16.347221353472936,7436.43,1.258,1.023,7362.847680726007,7267.158671586716,29,0.03,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.99,47,12174.359670335367,67.53,38.49,39.3,80.0,33.52,1.79,Gurgaon,New Gurgaon Sector 82,apartment,Tier 2,Poor,Medium,Large,1,0,0,0,0
2,1056.0,6.963189985870238,1.0,10.0,0.1,0,0,0,0,0,19717000.0,16.796991816466058,18671.4,1.972,1.167,16255.085463756648,15999.668115957773,30,0.855,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.49,47,12174.359670335367,-23.91,13.6,16.23,17.49,17.58,0.12,Gurgaon,Cyber City,builder_floor,Tier 2,Poor,Low,Standard,0,1,0,0,0
3,1442.0,7.274479558773871,1.0,10.0,0.1,0,0,1,0,0,22210000.0,16.916053240895373,15402.22,2.221,0.963,16255.085463756648,15999.668115957773,30,0.855,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.25,42,10981.949143260465,-31.36,34.28,69.51,7.65,33.05,0.79,Gurgaon,Cyber City,apartment,Tier 2,Poor,Low,Large,1,0,0,0,0
4,2327.0,7.752764808851328,2.0,8.0,0.25,0,0,0,0,0,30754000.0,17.241530657573872,13216.16,3.075,1.016,13095.196359171217,13003.051470588234,38,0.787,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.02,47,10937.253284940389,-15.89,24.37,60.8,2.73,8.93,1.55,Gurgaon,MG Road,villa,Tier 2,Poor,Low,XLarge,0,0,0,0,1
2,1164.0,7.060476365999801,2.0,8.0,0.25,0,0,1,1,0,19465000.0,16.784128590400954,16722.51,1.946,0.923,18218.23667565825,18114.83870967742,31,0.97,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.25,42,10981.949143260465,-39.38,29.19,22.71,80.0,20.16,1.0,Gurgaon,Golf Course Road,apartment,Tier 2,Poor,Low,Standard,1,0,0,0,0
1,581.0,6.366470447731438,,,,0,1,0,0,0,5613000.0,15.540596072082169,9660.93,0.561,0.995,9575.35052908125,9705.902899056933,37,0.374,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.54,43,11223.359681792177,15.63,36.87,35.4,23.93,37.81,51.2,Gurgaon,Nirvana Country,builder_floor,Tier 2,Poor,Medium,Compact,0,1,0,0,0
1,486.0,6.18826412308259,0.0,,,1,0,0,0,0,4346000.0,15.284766669895125,8942.39,0.435,1.231,7362.847680726007,7267.158671586716,29,0.03,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.99,47,12174.359670335367,67.53,17.21,34.59,4.04,16.57,0.78,Gurgaon,New Gurgaon Sector 82,apartment,Tier 2,Poor,Low,Micro,1,0,0,0,0
3,1553.0,7.348587530927593,10.0,14.0,0.7142857142857143,0,0,2,1,0,13515000.0,16.419310811684543,8702.51,1.352,1.02,8453.477181692593,8528.122020972354,35,0.162,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.11,31,10995.311570656313,28.93,18.14,45.54,2.92,3.88,3.23,Gurgaon,Ardee City,penthouse,Tier 1,Poor,Low,Large,0,0,1,0,0
3,1793.0,7.492203042618741,3.0,15.0,0.2,0,0,1,0,1,17488000.0,16.677025546580523,9753.49,1.749,0.987,10099.081475266092,9882.075471698114,37,0.522,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.4,46,11646.705001117241,17.86,39.73,10.08,70.0,43.2,57.0,Gurgaon,Sector 57,penthouse,Individual,Poor,Medium,Large,0,0,1,0,0
3,1697.0,7.437206366871292,3.0,15.0,0.2,0,0,0,0,0,31070000.0,17.251753313554616,18308.78,3.107,1.099,17055.57986586986,16661.004431314625,27,0.912,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.89,41,10665.515724471146,-35.99,11.52,17.34,7.95,15.38,0.07,Gurgaon,DLF Phase 5,studio,Tier 1,Poor,Low,Large,0,0,0,1,0
2,908.0,6.812345094177479,2.0,8.0,0.25,0,0,0,1,0,8110000.0,15.90860854939615,8931.72,0.811,0.904,10099.081475266092,9882.075471698114,37,0.522,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.86,31,10995.311570656313,11.27,32.18,50.36,17.37,44.18,0.2,Gurgaon,Sector 57,villa,Tier 1,Poor,Low,Standard,0,0,0,0,1
2,920.0,6.825460036255307,0.0,,,1,0,2,0,0,9609000.0,16.0782108213285,10444.57,0.961,1.076,9575.35052908125,9705.902899056933,37,0.374,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.89,41,10665.515724471146,9.89,42.69,47.73,80.0,38.55,1.74,Gurgaon,Nirvana Country,villa,Tier 1,Poor,Medium,Standard,0,0,0,0,1
3,1559.0,7.352441100243583,2.0,8.0,0.25,0,0,0,0,0,13595000.0,16.42521270960516,8720.33,1.36,1.018,8625.563963628789,8562.819783968163,45,0.242,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.52,47,10937.253284940389,27.73,51.27,90.0,12.76,62.13,8.45,Gurgaon,South City,apartment,Tier 2,Poor,Medium,Large,1,0,0,0,0
3,1759.0,7.473069088032197,10.0,14.0,0.7142857142857143,0,0,1,1,1,15062000.0,16.527685640035678,8562.82,1.506,1.0,8625.563963628789,8562.819783968163,45,0.242,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.65,46,11646.705001117241,36.01,45.5,58.71,31.32,33.79,51.2,Gurgaon,South City,apartment,Individual,Poor,Medium,Large,1,0,0,0,0
5,2654.0,7.884199933676039,3.0,15.0,0.2,0,0,2,1,0,22401000.0,16.92461620332681,8440.47,2.24,1.066,7933.282542532392,7915.270748323147,34,0.093,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.42,55,10810.06286830001,36.57,32.56,15.3,47.99,24.83,57.0,Gurgaon,Palam Vihar,apartment,Tier 2,Poor,Low,Luxury,1,0,0,0,0
2,1049.0,6.956545443151569,7.0,12.0,0.5833333333333334,0,0,1,1,1,8411000.0,15.945051049836495,8018.11,0.841,1.103,7362.847680726007,7267.158671586716,29,0.03,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.65,46,11646.705001117241,60.26,62.5,90.0,23.97,63.88,51.2,Gurgaon,New Gurgaon Sector 82,villa,Individual,Poor,Medium,Standard,0,0,0,0,1
3,1397.0,7.242797922793756,2.0,8.0,0.25,0,0,2,1,0,12230000.0,16.3194025894295,8754.47,1.223,0.886,10099.081475266092,9882.075471698114,37,0.522,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.27,47,10937.253284940389,10.68,46.22,74.8,18.01,64.64,1.4,Gurgaon,Sector 57,penthouse,Tier 2,Poor,Medium,Large,0,0,1,0,0
2,1097.0,7.001245622069476,5.0,20.0,0.25,0,0,0,0,0,10154000.0,16.133378372972828,9256.15,1.015,1.081,8625.563963628789,8562.819783968163,45,0.242,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.74,36,11000.572715809956,28.47,8.75,10.45,5.02,14.17,2.71,Gurgaon,South City,apartment,Tier 1,Poor,Low,Standard,1,0,0,0,0
2,1147.0,7.045776576879511,7.0,12.0,0.5833333333333334,0,0,1,0,0,9646000.0,16.082053983280964,8409.76,0.965,0.866,9575.35052908125,9705.902899056933,37,0.374,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.54,43,11223.359681792177,15.63,43.83,57.9,39.49,59.78,3.6,Gurgaon,Nirvana Country,penthouse,Tier 2,Poor,Medium,Standard,0,0,1,0,0
3,1521.0,7.3277805384216315,10.0,14.0,0.7142857142857143,0,0,0,1,0,21751000.0,16.895170337428446,14300.46,2.175,1.1,13095.196359171217,13003.051470588234,38,0.787,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.02,47,10937.253284940389,-15.89,58.43,90.0,15.93,64.6,37.97,Gurgaon,MG Road,builder_floor,Tier 2,Poor,Medium,Large,0,1,0,0,0
3,1699.0,7.438383530044307,10.0,14.0,0.7142857142857143,0,0,2,1,0,21266000.0,16.872620158216584,12516.77,2.127,1.083,11543.026856483424,11557.515845236969,30,0.657,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.29,43,11223.359681792177,-2.89,13.4,10.98,30.75,13.41,0.25,Gurgaon,Sector 56,builder_floor,Tier 2,Poor,Low,Large,0,1,0,0,0
5,2973.0,7.9976631270201,2.0,8.0,0.25,0,0,1,1,0,35322000.0,17.38001658554942,11880.93,3.532,1.119,10711.540784294795,10613.787837331445,34,0.593,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.17,35,11530.874778105072,8.64,43.83,74.8,14.38,58.87,0.28,Gurgaon,Udyog Vihar,apartment,Tier 1,Poor,Medium,Luxury,1,0,0,0,0
2,961.0,6.8690144506657065,,,,0,1,2,0,0,11031000.0,16.216220139605127,11478.67,1.103,0.993,11543.026856483424,11557.515845236969,30,0.657,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.61,31,10995.311570656313,-4.86,54.3,90.0,25.47,64.6,7.76,Gurgaon,Sector 56,apartment,Tier 1,Poor,Medium,Standard,1,0,0,0,0
2,1057.0,6.964135612418245,2.0,8.0,0.25,0,0,2,1,0,10363000.0,16.1537524246635,9804.16,1.036,0.964,10059.458033808372,10171.232876712329,37,0.448,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.42,35,11530.874778105072,13.37,54.16,85.74,34.97,64.6,5.05,Gurgaon,Sector 15,builder_floor,Tier 1,Poor,Medium,Standard,0,1,0,0,0
3,1479.0,7.299797366758161,,,,0,1,2,0,0,10917000.0,16.20583185686266,7381.34,1.092,0.866,8453.477181692593,8528.122020972354,35,0.162,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.74,36,11000.572715809956,28.99,31.43,64.64,10.34,24.05,3.63,Gurgaon,Ardee City,builder_floor,Tier 1,Poor,Low,Large,0,1,0,0,0
3,1707.0,7.443078374348516,10.0,14.0,0.7142857142857143,0,0,2,0,1,19139000.0,16.76723874826954,11212.07,1.914,1.135,10099.081475266092,9882.075471698114,37,0.522,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.4,46,11646.705001117241,17.86,55.66,90.0,15.88,54.81,36.4,Gurgaon,Sector 57,apartment,Individual,Poor,Medium,Large,1,0,0,0,0
2,1073.0,6.97914527506881,0.0,,,1,0,1,1,0,8114000.0,15.909101645992298,7561.98,0.811,0.955,7933.282542532392,7915.270748323147,34,0.093,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.79,43,11223.359681792177,41.79,59.32,90.0,12.68,64.6,45.66,Gurgaon,Palam Vihar,builder_floor,Tier 2,Poor,Medium,Standard,0,1,0,0,0
1,545.0,6.302618975744905,10.0,14.0,0.7142857142857143,0,0,2,0,0,5303000.0,15.483783444691756,9730.28,0.53,0.957,10059.458033808372,10171.232876712329,37,0.448,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.74,37,10965.891705343245,7.81,33.23,30.61,80.0,25.02,1.32,Gurgaon,Sector 15,penthouse,Tier 2,Poor,Low,Compact,0,0,1,0,0
1,570.0,6.3473892096560105,3.0,15.0,0.2,0,0,1,0,1,4598000.0,15.341132201791103,8066.67,0.46,0.942,8625.563963628789,8562.819783968163,45,0.242,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.65,46,11646.705001117241,36.01,39.57,10.72,70.0,41.67,57.0,Gurgaon,South City,villa,Individual,Poor,Medium,Compact,0,0,0,0,1
4,2038.0,7.620214770574455,7.0,12.0,0.5833333333333334,0,0,1,0,1,21929000.0,16.903320565320886,10760.06,2.193,0.916,11919.75221255961,11750.0,31,0.718,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.15,46,11646.705001117241,-0.88,37.41,21.15,70.0,20.55,54.34,Gurgaon,Sector 48,penthouse,Individual,Poor,Medium,XLarge,0,0,1,0,0
2,1175.0,7.069874128458572,7.0,12.0,0.5833333333333334,0,0,0,0,0,11314000.0,16.241551543271303,9628.94,1.131,1.036,9285.011128988448,9290.982232651693,25,0.312,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.49,36,11000.572715809956,18.4,31.16,48.0,28.43,10.79,29.88,Gurgaon,Sohna Road,apartment,Tier 1,Poor,Low,Standard,1,0,0,0,0
2,1060.0,6.966967138613983,1.0,10.0,0.1,0,0,0,1,0,11053000.0,16.218212532766263,10427.36,1.105,0.887,11919.75221255961,11750.0,31,0.718,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.92,55,10810.06286830001,-8.0,39.23,48.0,48.06,11.6,49.57,Gurgaon,Sector 48,apartment,Tier 2,Poor,Medium,Standard,1,0,0,0,0
2,947.0,6.854354502255021,1.0,10.0,0.1,0,0,1,1,0,9482000.0,16.064905927907176,10012.67,0.948,1.032,9575.35052908125,9705.902899056933,37,0.374,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.89,41,10665.515724471146,9.89,24.65,39.75,12.43,32.89,0.14,Gurgaon,Nirvana Country,builder_floor,Tier 1,Poor,Low,Standard,0,1,0,0,0
2,1109.0,7.01211529430638,10.0,14.0,0.7142857142857143,0,0,1,0,0,7993000.0,15.894076841717618,7207.39,0.799,0.992,7362.847680726007,7267.158671586716,29,0.03,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.99,47,12174.359670335367,67.53,37.05,44.08,52.83,42.29,2.44,Gurgaon,New Gurgaon Sector 82,apartment,Tier 2,Poor,Medium,Standard,1,0,0,0,0
1,569.0,6.345636360828596,3.0,15.0,0.2,0,0,2,1,0,7739000.0,15.861783167468248,13601.05,0.774,0.85,16255.085463756648,15999.668115957773,30,0.855,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.49,47,12174.359670335367,-23.91,53.22,90.0,21.61,64.6,6.22,Gurgaon,Cyber City,apartment,Tier 2,Poor,Medium,Compact,1,0,0,0,0
3,1493.0,7.309212365692763,1.0,10.0,0.1,0,0,0,1,0,16125000.0,16.59588148266161,10800.4,1.612,1.018,10711.540784294795,10613.787837331445,34,0.593,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.24,36,11000.572715809956,3.64,24.22,48.0,10.84,10.74,12.83,Gurgaon,Udyog Vihar,apartment,Tier 1,Poor,Low,Large,1,0,0,0,0
1,579.0,6.363028103540465,7.0,12.0,0.5833333333333334,0,0,2,1,0,5013000.0,15.427545295726969,8658.03,0.501,0.876,10099.081475266092,9882.075471698114,37,0.522,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.89,41,10665.515724471146,7.93,20.49,23.66,3.65,33.29,15.78,Gurgaon,Sector 57,apartment,Tier 1,Poor,Low,Compact,1,0,0,0,0
4,2344.0,7.76004068088038,2.0,8.0,0.25,0,0,2,1,0,18193000.0,16.716547517645136,7761.52,1.819,0.91,8453.477181692593,8528.122020972354,35,0.162,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.79,43,11223.359681792177,31.6,45.97,90.0,18.76,39.5,4.2,Gurgaon,Ardee City,apartment,Tier 2,Poor,Medium,XLarge,1,0,0,0,0
2,983.0,6.891625897052253,0.0,,,1,0,2,0,0,8631000.0,15.970871047063218,8780.26,0.863,1.109,7933.282542532392,7915.270748323147,34,0.093,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.74,36,11000.572715809956,38.98,38.48,30.41,55.21,26.22,51.2,Gurgaon,Palam Vihar,apartment,Tier 1,Poor,Medium,Standard,1,0,0,0,0
3,1793.0,7.492203042618741,0.0,,,1,0,1,1,0,12504000.0,16.341559231057854,6973.79,1.25,0.881,7933.282542532392,7915.270748323147,34,0.093,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.39,41,10665.515724471146,34.75,18.2,36.36,4.44,17.6,0.92,Gurgaon,Palam Vihar,apartment,Tier 1,Poor,Low,Large,1,0,0,0,0
4,1884.0,7.541683099882111,3.0,15.0,0.2,0,0,2,0,0,17674000.0,16.687605247640374,9381.1,1.767,1.1,8453.477181692593,8528.122020972354,35,0.162,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.52,47,10937.253284940389,28.25,46.41,60.71,9.01,64.6,36.03,Gurgaon,Ardee City,apartment,Tier 2,Poor,Medium,XLarge,1,0,0,0,0
3,1441.0,7.273786317844895,10.0,14.0,0.7142857142857143,0,0,0,0,0,11040000.0,16.21703568939293,7661.35,1.104,0.789,9575.35052908125,9705.902899056933,37,0.374,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.42,35,11530.874778105072,18.8,58.42,90.0,49.75,64.6,4.12,Gurgaon,Nirvana Country,builder_floor,Tier 1,Poor,Medium,Large,0,1,0,0,0
3,1433.0,7.2682230211595655,1.0,10.0,0.1,0,0,2,0,0,24152000.0,16.99987779177325,16854.15,2.415,0.93,18218.23667565825,18114.83870967742,31,0.97,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.24,36,11000.572715809956,-39.27,18.93,23.52,7.75,32.26,5.41,Gurgaon,Golf Course Road,builder_floor,Tier 1,Poor,Low,Large,0,1,0,0,0
2,1168.0,7.063903961472068,2.0,8.0,0.25,0,0,1,1,0,11015000.0,16.21476862900387,9430.65,1.102,1.101,8625.563963628789,8562.819783968163,45,0.242,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.52,47,10937.253284940389,27.73,9.56,25.03,1.06,1.46,1.11,Gurgaon,South City,builder_floor,Tier 2,Poor,Low,Standard,0,1,0,0,0
2,1096.0,7.00033446027523,0.0,,,1,0,2,0,0,9479000.0,16.064589488931535,8648.72,0.948,0.931,9285.011128988448,9290.982232651693,25,0.312,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.79,43,11223.359681792177,20.8,52.77,90.0,9.78,64.6,15.82,Gurgaon,Sohna Road,apartment,Tier 2,Poor,Medium,Standard,1,0,0,0,0
3,1418.0,7.257707677160043,0.0,,,1,0,2,1,0,21357000.0,16.876890159577176,15061.35,2.136,0.904,17055.57986586986,16661.004431314625,27,0.912,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.24,36,11000.572715809956,-33.97,52.5,66.83,68.91,59.5,2.24,Gurgaon,DLF Phase 5,apartment,Tier 1,Poor,Medium,Large,1,0,0,0,0
5,2580.0,7.855932199718614,5.0,20.0,0.25,0,0,0,0,0,42815000.0,17.57239908979873,16594.96,4.282,0.996,17055.57986586986,16661.004431314625,27,0.912,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.29,43,11223.359681792177,-32.64,27.17,32.93,4.59,46.62,15.34,Gurgaon,DLF Phase 5,builder_floor,Tier 2,Poor,Low,Luxury,0,1,0,0,0
3,1627.0,7.395107546562485,10.0,14.0,0.7142857142857143,0,0,2,0,0,26126000.0,17.07844158330469,16057.78,2.613,0.964,17055.57986586986,16661.004431314625,27,0.912,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.24,36,11000.572715809956,-33.97,32.8,42.06,32.8,45.86,0.27,Gurgaon,DLF Phase 5,builder_floor,Tier 1,Poor,Low,Large,0,1,0,0,0
3,1388.0,7.236339342754344,5.0,20.0,0.25,0,0,0,0,0,15887000.0,16.581011785646705,11445.97,1.589,1.158,10099.081475266092,9882.075471698114,37,0.522,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.89,41,10665.515724471146,7.93,29.77,38.21,18.11,47.62,4.35,Gurgaon,Sector 57,apartment,Tier 1,Poor,Low,Large,1,0,0,0,0
3,1747.0,7.466227556215481,7.0,12.0,0.5833333333333334,0,0,1,0,0,28503000.0,17.16551993794102,16315.4,2.85,0.979,17055.57986586986,16661.004431314625,27,0.912,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.92,55,10810.06286830001,-35.12,23.14,60.8,1.72,4.29,2.2,Gurgaon,DLF Phase 5,apartment,Tier 2,Poor,Low,Large,1,0,0,0,0
3,1712.0,7.44600149832412,0.0,,,1,0,2,0,0,25058000.0,17.03670373569505,14636.68,2.506,1.126,13095.196359171217,13003.051470588234,38,0.787,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.75,40,11155.323746176988,-14.21,37.69,18.94,70.0,22.66,57.0,Gurgaon,MG Road,penthouse,Tier 2,Poor,Medium,Large,0,0,1,0,0
1,526.0,6.267200548541362,3.0,15.0,0.2,0,0,0,1,0,6721000.0,15.720747659739475,12777.57,0.672,1.106,11543.026856483424,11557.515845236969,30,0.657,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.02,47,10937.253284940389,-5.37,30.05,38.64,15.44,49.71,5.03,Gurgaon,Sector 56,apartment,Tier 2,Poor,Low,Compact,1,0,0,0,0
3,1785.0,7.487733761436444,,,,0,1,2,0,0,14308000.0,16.476329449252013,8015.69,1.431,1.013,7933.282542532392,7915.270748323147,34,0.093,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.39,41,10665.515724471146,34.75,44.02,6.76,70.0,65.02,57.0,Gurgaon,Palam Vihar,apartment,Tier 1,Poor,Medium,Large,1,0,0,0,0
5,2563.0,7.849323818040561,,,,0,1,0,0,0,26957000.0,17.109753598948476,10517.75,2.696,1.132,9285.011128988448,9290.982232651693,25,0.312,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.86,31,10995.311570656313,18.34,58.4,90.0,49.3,64.6,4.43,Gurgaon,Sohna Road,builder_floor,Tier 1,Poor,Medium,Luxury,0,1,0,0,0
2,1195.0,7.086737934510577,2.0,8.0,0.25,0,0,2,1,0,12912000.0,16.3736677469392,10805.02,1.291,0.935,11543.026856483424,11557.515845236969,30,0.657,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.25,42,10981.949143260465,-4.98,15.7,13.44,34.32,16.33,0.26,Gurgaon,Sector 56,apartment,Tier 2,Poor,Low,Standard,1,0,0,0,0
3,1651.0,7.409741954080923,0.0,,,1,0,0,0,0,31359000.0,17.261011897071725,18993.94,3.136,1.187,16255.085463756648,15999.668115957773,30,0.855,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.02,47,10937.253284940389,-31.64,21.72,26.78,5.89,37.8,8.62,Gurgaon,Cyber City,apartment,Tier 2,Poor,Low,Large,1,0,0,0,0
2,1090.0,6.994849985833071,0.0,,,1,0,2,0,0,8648000.0,15.972838753934846,7933.94,0.865,0.854,9285.011128988448,9290.982232651693,25,0.312,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.17,55,10810.06286830001,16.35,24.01,49.31,7.35,18.51,3.28,Gurgaon,Sohna Road,apartment,Tier 2,Poor,Low,Standard,1,0,0,0,0
3,1425.0,7.262628600974241,7.0,12.0,0.5833333333333334,0,0,1,0,0,17089000.0,16.65394559814622,11992.28,1.709,1.038,11543.026856483424,11557.515845236969,30,0.657,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.17,35,11530.874778105072,-0.23,56.13,76.58,69.43,59.35,3.04,Gurgaon,Sector 56,villa,Tier 1,Poor,Medium,Large,0,0,0,0,1
1,582.0,6.368187186350492,0.0,,,1,0,0,0,1,5360000.0,15.494474719614132,9209.62,0.536,0.991,9285.011128988448,9290.982232651693,25,0.312,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.65,46,11646.705001117241,25.35,53.26,90.0,19.28,64.6,8.76,Gurgaon,Sohna Road,apartment,Individual,Poor,Medium,Compact,1,0,0,0,0
3,1542.0,7.341483852363161,3.0,15.0,0.2,0,0,0,0,0,24324000.0,17.006974116333797,15774.32,2.432,0.986,16255.085463756648,15999.668115957773,30,0.855,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.49,47,12174.359670335367,-23.91,55.71,90.0,33.83,64.6,6.47,Gurgaon,Cyber City,apartment,Tier 2,Poor,Medium,Large,1,0,0,0,0
